link,property_name,unit_number,start_date,end_date,total_price
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-04-27,2026-04-29,690.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-04-29,2026-05-01,687.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-05-10,2026-05-12,666.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-05-12,2026-05-14,670.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-05-14,2026-05-16,684.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-05-16,2026-05-18,686.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-05-18,2026-05-20,677.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-05-20,2026-05-22,682.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-05-22,2026-05-24,709.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-05-24,2026-05-26,705.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-05-26,2026-05-28,693.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-05-28,2026-05-30,699.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-05-30,2026-06-01,691.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-06-01,2026-06-03,674.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-06-03,2026-06-05,685.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-06-05,2026-06-07,697.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-06-07,2026-06-09,683.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-06-09,2026-06-11,681.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-06-11,2026-06-13,697.0
https://www.airbnb.com/rooms/36351502,kamaole_sands,,2026-06-13,2026-06-15,
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-03-28,2026-03-30,
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-04-15,2026-04-17,503.0
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-04-17,2026-04-19,
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-04-19,2026-04-21,503.0
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-04-21,2026-04-23,503.0
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-04-23,2026-04-25,503.0
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-04-25,2026-04-27,503.0
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-04-27,2026-04-29,503.0
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-04-29,2026-05-01,503.0
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-05-01,2026-05-03,
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-05-03,2026-05-05,
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-05-05,2026-05-07,
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-05-07,2026-05-09,
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-05-09,2026-05-11,
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-06-13,2026-06-15,
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-06-19,2026-06-21,
https://www.airbnb.com/rooms/20048859,kamaole_sands,,2026-06-27,2026-06-29,
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-04-05,2026-04-07,544.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-05-02,2026-05-04,630.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-05-04,2026-05-06,630.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-05-11,2026-05-13,630.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-05-19,2026-05-21,630.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-05-21,2026-05-23,630.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-05-23,2026-05-25,658.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-05-29,2026-05-31,658.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-06-02,2026-06-04,635.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-06-04,2026-06-06,635.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-06-06,2026-06-08,635.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-06-08,2026-06-10,635.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-06-10,2026-06-12,635.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-06-12,2026-06-14,635.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-06-14,2026-06-16,635.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-06-16,2026-06-18,635.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-06-18,2026-06-20,658.0
https://www.airbnb.com/rooms/1515547004809606902,maui_vista,,2026-06-26,2026-06-28,681.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-04-01,2026-04-03,453.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-04-06,2026-04-08,459.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-04-16,2026-04-18,520.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-04-18,2026-04-20,
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-04-24,2026-04-26,640.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-04-30,2026-05-02,660.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-05-08,2026-05-10,790.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-05-10,2026-05-12,723.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-05-12,2026-05-14,750.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-05-14,2026-05-16,778.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-05-16,2026-05-18,770.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-05-18,2026-05-20,736.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-05-20,2026-05-22,743.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-05-22,2026-05-24,803.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-05-24,2026-05-26,763.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-05-26,2026-05-28,760.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-05-28,2026-05-30,776.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-05-30,2026-06-01,787.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-01,2026-06-03,752.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-03,2026-06-05,746.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-05,2026-06-07,798.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-07,2026-06-09,772.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-09,2026-06-11,769.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-11,2026-06-13,792.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-13,2026-06-15,811.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-15,2026-06-17,781.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-17,2026-06-19,794.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-19,2026-06-21,824.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-21,2026-06-23,804.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-23,2026-06-25,802.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-25,2026-06-27,816.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-27,2026-06-29,871.0
https://www.airbnb.com/rooms/960849307156992001,maui_vista,,2026-06-29,2026-07-01,810.0
https://www.airbnb.com/rooms/46194280,maui_vista,,2026-03-29,2026-03-31,
https://www.airbnb.com/rooms/46194280,maui_vista,,2026-03-31,2026-04-02,
https://www.airbnb.com/rooms/46194280,maui_vista,,2026-04-02,2026-04-04,
https://www.airbnb.com/rooms/46194280,maui_vista,,2026-04-04,2026-04-06,
https://www.airbnb.com/rooms/46194280,maui_vista,,2026-04-06,2026-04-08,
https://www.airbnb.com/rooms/46194280,maui_vista,,2026-04-08,2026-04-10,
https://www.airbnb.com/rooms/46194280,maui_vista,,2026-04-10,2026-04-12,
https://www.airbnb.com/rooms/46194280,maui_vista,,2026-04-12,2026-04-14,
https://www.airbnb.com/rooms/46194280,maui_vista,,2026-04-14,2026-04-16,
https://www.airbnb.com/rooms/46194280,maui_vista,,2026-04-16,2026-04-18,
https://www.airbnb.com/rooms/46194280,maui_vista,,2026-04-18,2026-04-20,
https://www.airbnb.com/rooms/46194280,maui_vista,,2026-04-20,2026-04-22,
