link,property_name,unit_number,start_date,end_date,total_price
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-05-22,2026-05-24,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-05-24,2026-05-26,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-05-26,2026-05-28,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-05-28,2026-05-30,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-05-30,2026-06-01,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-01,2026-06-03,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-03,2026-06-05,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-05,2026-06-07,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-07,2026-06-09,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-09,2026-06-11,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-11,2026-06-13,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-13,2026-06-15,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-15,2026-06-17,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-17,2026-06-19,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-19,2026-06-21,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-21,2026-06-23,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-23,2026-06-25,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-25,2026-06-27,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-27,2026-06-29,
https://www.airbnb.com/rooms/990833735613623342,maui_vista,-,2026-06-29,2026-07-01,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-04-09,2026-04-11,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-04-11,2026-04-13,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-04-17,2026-04-19,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-04-23,2026-04-25,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-04-25,2026-04-27,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-04-27,2026-04-29,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-04-29,2026-05-01,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-05-01,2026-05-03,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-05-11,2026-05-13,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-05-13,2026-05-15,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-05-15,2026-05-17,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-05-17,2026-05-19,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-05-19,2026-05-21,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-05-22,2026-05-24,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-05-28,2026-05-30,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-05-30,2026-06-01,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-06-01,2026-06-03,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-06-03,2026-06-05,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-06-05,2026-06-07,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-06-07,2026-06-09,
https://www.airbnb.com/rooms/849431309111773968,maui_vista,,2026-06-09,2026-06-11,
